sample PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
0 -8.121430021540647 2.070635296668364 3.449792301341591 13.326698492559121 -2.2489496154899644 5.395079002538271 1.7907122201462355 -3.224887567160363 7.242072041893798 0.4495713487910584 -5.732221713895904 1.6140294688091936 0.2122697187592561 0.21035193079934925 -0.6484726411175226 -0.14398738455706916 0.313845729137296 -0.2288405480684017 -0.05128859347857995 0.6877269614305267 -0.3652408046282113 0.2608005740873929 0.09474881671974161 -0.2106551759362349 0.23144069614403595 -0.02397894492012098 -0.6373750314803477 -0.02233986829854029 -1.0108040043471211 -0.9360590018204042 0.202389336519402 0.8191453436202529 0.24547744796864945 -0.5404877345102324 -0.08744169039946491 -0.4397884814400957 0.2879770697972186 -0.5931985794000434 0.7409906166340694 1.2551097867771928 -0.014499330533112293 0.425633504003223 -0.5385926487280607 -0.6412215959280083 -0.5637319592362657 -0.06408494022536088 -1.060493598313104 0.12646839974476687 0.6631074345692143 0.01359905913560494 -0.12326637888954534 1.6329499968318848 0.8075274743946965 -0.027229279507745174 -0.34854077985467874 0.6320780560999203 -0.5527766545592936 -0.11092495144338821 0.05129210548928487 -0.8605396891144036 -1.1267116000309314 1.2198510985511333 0.2599681992467141 -0.36084245349524435 0.5207805472807213 -0.03885618069268723 0.01566968313426023 -0.17757330249011172 1.041449238888962 0.25397372402445634 0.06378953796088294 0.6360059805402842 0.28522152052675437 0.16096289970427485 0.47934016912657024 -0.38073601936940954 0.6172651716046904 -0.4421011161841436 -0.04687415931606281 2.794866988388266 0.3391599259414253 -0.46116191271058316 0.5945649730498448 0.9375944302045072 0.9499050761159152 -1.7633600622975916 -0.41722164200811673 -0.9656938486620904 -0.186884131439 -0.23008981034411008 0.6670570907683285 0.5542697439441454 -1.1718096818197519 -0.5389338592657773 -0.35275158559017095 -0.8846882495533365 0.0074098195972828185 0.3843387748553695 -0.99599406540373 -0.42794035295541566 -0.7546069938149267 0.21745290998900757 0.3531890284053448 -1.0781105995071234 0.6491563371810166 -0.5779292523939863 0.9227575679174349 0.4503550347539411 0.831141144139699 0.3754366074521903 0.7789432103632551 -1.485874462515432 -1.12204085517385 -0.03759471162801627 -0.19626268172424016 0.48779496393681726 0.5964450113547184 0.45735528934679215 0.23632181327614948 -0.9242682852569042 0.35575192864944394 0.48641956192137004 0.23012784766255812 -0.518422150562137 -0.4857764134956327 -0.14243104290543948 0.5594423039162928 -1.784210481608562 -1.5843530160181472 -0.15040397674754036 0.02356503082689454 -0.07805465774156445 -0.22856476173294765 -0.14246288562220097 -0.14391282764583488 0.20001132899340845 0.6859814416914816 0.3038424073847003 -0.10666338426121746 0.3879137769114492 0.6459663298366641 1.0743139955566026 -0.4369393405844661 -0.05091206552769978 0.156052022816777 -0.37957450406504023 0.5659415480035013 -0.5814352601241375 1.158638571684896 0.06964372443469213 0.3354567942059864 0.3403842388897518 0.641008245708325 -0.016441394006713392 -1.183358755463108 -0.38888404984065006 -0.15868509083910157 -0.0456521488260887 -0.8246273776591573 0.8857578604031664 0.6199342828080197 0.12814982471928316 -0.3541189914054509 -0.316553079142228 -0.6170186811846585 0.8247880711599237 0.478116605364972 -0.36190893189504453 -0.22049136422263016 0.5650852001146685 0.946860914789028 -0.5222455802660743 1.0232916463842967 -0.3138134871828746 -0.1500598630710314 -0.7792947017187273 0.3449336303715918 0.26085146211762716 0.9317203077999543 -0.08139170784551027 0.3198219722477056 0.6419809274644382 0.7153370585109251 0.8735950200592302 -0.14243329951625971 0.01353157173291536 -0.14014813550892025 0.713960775005103 0.9581102490615286 -0.3913348044892222 0.7937117332312202 -0.828472040743393 -1.1439370491867216 0.16576571310895688 0.340618258252265 -0.20326066502375884 1.449747211588933 -0.18940025879162015 -0.9709146787522083 1.4415021823809568 0.6888718861381959 1.2538673677754328 -0.07294028507199228 0.9566594327768663 -0.3671158557312548 0.6130255211364403 -0.49606358229300185 -1.0632601984509766 -0.5331641369046933 0.05935650471818854 0.6756696913889548 -0.0655447762929999 -0.031171271617551066 0.7596306027243732 0.35279328094470774 -0.18761102544721384 -0.01980655665303782 -0.6010587307700646 0.6333643265512919 -1.013154127349444 0.10806167942956224 0.758510732111374 -0.22022703033533186 1.0368235472413116 0.5534358222192578 0.7308719227382876 0.02919526664766353 0.06542227455968103 -0.7308445993866466 -1.1872154079981412 -0.6405160725810138 -0.6048193953657337 1.1126900547489222 -0.026187549298072002 -0.3443105086568433 -0.21751545769948866 -0.472014848430307 0.4593877711110369 0.2014771513879629 0.3878897142466944 -1.6162302929330468 0.6799651553125657 0.4580985526659591 0.6381132966130654 -0.5133584210800788 0.40990739007130145 0.7605416479609151 1.3877128520089006 -0.7997710674380814 -0.467452636827005 -0.15547305322715968 0.011058033745144497 0.1454479778474052 0.6751287755045491 -0.36520027199939065 0.31530475163984933 -0.6503405285340426 -0.5920225906325276 -0.4742734208741837 -1.1921315197832647 0.39704830096982696 -1.0796036407438998 -0.19609366512978368 -0.512296563596604 0.3556936599844069 -1.397575350607996 -0.3602543613369365 -0.5002839445848146 -0.12967425536727017 -1.0790808452709468 0.2778569664960441 -0.25587690818849074 -0.7552634717095427 -0.46615073045527566 -0.243137996594249 -1.1611730123277948 -0.7984898459415879 0.169138498600094 0.12442642603799196 0.4458795637681186 0.5310924044420015 0.03627804449341984 -0.9572914642090024 -0.5020646610820494 -0.2919239396287111 -0.688119282902476 -0.541714824691323 -0.6718863291976882 0.4723843276109834 -0.07392659285685732 0.607252965601254 0.2454526039570779 -0.1697965824881131 0.18348220194576617 -0.2147016023836134 -0.14742527804509112 -1.011733753620641 0.8642570496147046 0.28814874476320307 -0.1952170295076718 -0.547411406775866 -0.696249961445037 0.6441257681250255 1.5147031095834775 -0.1309684135449111 0.5701617488253252 0.29839727764534996 -0.21820415682398203 0.8817936964948402 -0.17944200251090336 0.1882819205532083 -0.4098002953751949 0.545708072559359 1.3072948572150276 0.4294065616331999 -0.10960054184657642 -0.6095775779097936 -0.5464097742603157 0.0030948967299859326 -0.37903288749217734 -0.2223717027195373 -0.20996562160441165 0.6933475233339716 -0.18565737765052104 -0.7287125072683855 -0.3315223305900314 -0.14567204413279883 0.5405495528911015 -0.7211860339485174 0.05178915276492524 -0.05355280651053196 -0.9918261945586847 -0.36028609144462725 0.5809566950695967 -0.8289189760725066 -0.17566057941252022 -0.5968150319546479 -0.6816369213106592 0.34802178377944804 0.32272210673182633 -0.7758348633603814 -0.16286297614313655 0.14076749752870554 -0.13460924374854077 1.0291682657333199 0.6850319545054502 0.9186169311593853 -0.3785298708560661 -0.8601371581117305 -0.9680952213950156 -0.22954780591494847 0.06903429792374566 -0.6787938417831219 -0.06401572784835105 0.4559587043507566 0.48424664034064135 -1.2504890302799958 -0.040205440468113446 -0.924891276243729 0.676404248873685 -0.09660781834164034 0.48641291893452293 0.33436913748825714 0.2530504958484456 0.042676024676989055 0.12308123790811415 -0.39516875635506443 0.30709513530243543 0.6232627978337181 0.05214432237110258 0.3836464961385825 0.8132242843394435 -0.11558699062000763 0.5091792832436624 -0.8900078071222823 0.027270084313036534 -0.4912505750997464 -1.100734035338004 0.619472065596845 0.06276555539756024 0.5429021921517021 0.15641693938627 -1.1301047890274918 0.5265512516982275 -1.0095190847908795 0.4382461623170446 -0.40611265090575865 0.625012605388979 -0.5028094757282543 0.8618445917150815 -0.7530457403020319 0.0020629805242645457 -0.4975692736348279 0.15899240604643394 0.555749299777976 0.011415351828967926 0.660346500691535 -0.08976952429813742 0.19118480942618388 -0.6167895665980215 0.4148470094120976 -0.012848656660958024 -0.7103247933322314 0.26407207031102686 -1.032247126610708 0.11180339511620152 -0.15646331915894995 -0.480275337545719 -0.18612911720916608 -0.5081459361886078 0.5489935375120554 -0.606295636168452 -0.7123162071672403 -0.7215609597494411 -0.27502315041928893 0.6925741535230254 -0.21476990481958108 0.23689741914527154 0.3809991733666801 0.3932004083711986 0.008964389620683341 0.33756196037903086 -0.06380151503223902 0.12682100415867564 -0.21382884938266092 -0.36852624088989355 -0.4468826507115563 0.6454836708979965 -1.0932824297130193 0.5257322042786803 -0.059076776309582066 -0.4102653544901303 0.5669493582813905 0.8881950564343749 0.1253307146181822 -0.8747299172515148 0.5087614079763713 0.2121477247576864 0.31331355294828706 -1.818049394358301 -0.1454204573765452 -0.47840885641528297 1.0789118923099217 0.8303357793913663 -0.5699374955709066 -0.03645177931723373 -0.8526203589226923 0.12448244440606432 -0.44977967798247603 -0.6445708608580429 -0.06630580316716189 -0.20083680851636165 0.34894171054563483 0.6997494261881471 -0.36232682655360715 -0.4635194667838608 -0.9087643890350788 -0.8413049381346664 -0.30595559635440256 -1.0295157097904046 -0.39391945265749667 1.334235316012309 -0.1515863865164045 0.2645592928270666 -0.00964472144709727 0.10971710912562313 0.013417616328818632 0.39585752942477087 -0.9213016351170694 -0.062336026720121354 0.33213975030176734 -0.5198763985689252 -0.9511819320107776 -0.36693489568687826 -0.1308454297442735 0.27728439965229423 -0.5255573313329398 0.05002052542355323 0.4373824043776118 0.7001211905160254 -0.1955194247313593 -1.2083061666709773 -0.2703108549610238 0.6772961139342222 0.08163163898079936 0.6576384128274527 -1.214188363895482 -0.40502646087131605 -0.24996299321964743 -0.31987164458145045 -0.30000296228931883 0.3791719520443998 0.005220110752841539 0.06480221706551326 0.30539503875375607 0.15654114143092904 -0.004947856533914809 -0.19921798097032828 -0.3789522702865766 -0.3341981852870707 1.1771110904385327 -1.4444961459494836 0.8419430986151114 0.5807898754246733 -0.3716614660875448 -0.08490884529237319 0.375874501291173 0.41416325742366966 -0.21796169482709699 0.419087648195025 0.5448067681397395 -0.3701673121591855 0.2369723660161907 0.19416830895893888 -0.7672975968563676 -0.35516002231145943 -0.06942786064096906 0.2470209278462706 -0.6620919851847641 -0.19786366907673555 -0.135809047088587 0.9308422060360089 -0.20652288120543086 0.1727943928846079 -0.5268829289662602 -0.49461664122474813 -0.8214281917913824 -0.4525333674584912 -0.0034791667339355015 -0.9817496602903882 0.8158664029381426 -0.8774728271146996 0.013251320553020252 0.08637634516177006 0.7156910822566784 0.2961325005820303 -0.055159921149184776 -0.3142778553415996 -0.2341259123313886 0.24232707698294392 0.3650338622885501 0.42052891093631084 0.3881103299746606 -0.2628896129342895 0.5478711554550262 -0.20048102992735972 0.3728183030449555 -0.04515329835304768 -0.14794279324803075 -0.16468153302741512 -0.029831883500914702 -1.029369798734478 0.35979686746506073 -0.8568618233888454 -1.092749236950286 0.014980836647540172 0.21381892586625856 -0.777509513596546 -0.3734170260070855 -0.5061648460518221 -0.2958047080373454 0.011962925918476586 -0.98960786872461 -0.2448224363572415 -0.44014434127540975 0.09871094111776493 -0.46418028878597867 -0.19019112351638656 -0.07540777326175713 0.5450069838662137 -1.1241470282490418 -1.1555253192976835 1.1320501661182076 -0.1815706186045659 0.8547022919476528 -0.04671273305906137 -1.0889912758322344 0.2310952885206135 0.24974668036321196 0.515991847328586 -0.4940297999625353 1.0800663758836246 -0.08000279497597382 0.2934047346663984 1.0626846058737311 -0.5342876849637369 -0.4032087970135725 -0.7512974166683543 0.10146672595122191 -1.2664428885417878 -0.1191291025074867 0.9345583109055211 -0.37182798506013387 -0.6808256197683975 0.4495724141993455 -0.17397676036497234 -0.34932464844192707 -0.568034780744717 -0.2805173708596157 -0.03025450159002524 -1.0414382081525757 -0.12274731612517703 -0.6427508635297883 0.5439600480627662 0.008525986789382975 -0.301612008126121 -0.7741775227845469 -0.02277034384458071 0.20762381875248898 -0.4889074893087843 0.45319044437055245 0.2517748848654202 -0.9015274150037567 -0.46292784270565834 -1.1690121410695087 -0.11148642790868193 1.5430680054285935 -0.5338796583224309 0.0376196529839208 -0.2334622216772695 -0.35322474055842495 1.2204849575832661 0.6111817647383766 0.32368472677037885 0.20399233780573384 0.5756388887828905 -0.11787713393762372 0.12518930794568336 -0.4300861999414979 -0.200952663203634 -0.07097215189366302 -0.021844665540147804 -0.1242710096440946 -1.1862531977447035 0.7572931677619017 1.0329253753839545 0.5620208742911996 0.39266902539065374 0.5769569124842007 0.47000755958400464 0.12387181050470963 -0.07023602496775935 -0.9464408509723474 0.16182054629629422 0.13808473985547265 -0.5161334466716453 -1.1350819768685867 0.19505372293705092 1.1888389223742148 0.20032615729094067 0.3229041603304832 0.17318014699801662 0.15810431107336867 0.12100516310946408 0.21734409866902005 0.4700273625583229 -0.3610988182066775 0.3740497622436987 -0.3038941695674745 -0.5506771170352653 1.1319480327227418 0.03243443981689931 0.17940577420477197 -0.4109019255263058 -0.4471791351045683 0.4517889823493253 0.7995218047072274 0.8030852009760119 0.8984457204975859 -0.4216788671161578 -1.3140784708286046 -0.12134867892266367 -1.1448808958575512 0.03825509561861428 0.016488939146254697 -0.11155002956625357 0.6238783749550157 0.1305832391926821 0.04214491309379059 -0.45986794184829716 0.6671540040742563 0.7526082243308707 0.8767183129697812 0.5268615446017147 -0.17387665827593995 0.0024939242036422504 0.6133642535209158 -0.6193489967493239 -0.6496198328887745 -0.43689677458634807 0.38591348976250345 0.6897130918612508 0.18886138486751824 -0.08318705257462183 -0.4515465190888678 -0.4462643580804587 0.9334720019000995 0.5728978172463117 0.4111674849792239 -0.43027023744000276 -0.09065729140186994 -0.02455729222708261 0.47511091052863863 -0.6937400674101946 0.3988210921034649 0.596802872466331 -0.15538209922797422 0.28305783235959503 -0.09337657150327602 0.32342258947546826 0.22423713686441676 0.2494279314566731 -1.375155421640696 0.7586481176197389 -0.6592241501249065 -0.333992781605231 0.20353597709363364 -1.0738950819737685 0.4821560243768086 0.014994785119471832 0.8155375159266982 -0.35726886128087854 -0.054120065094325716 1.2660885642904287 1.04019983999549 -0.5986121214034756 0.3662445569048529 0.0045104525668039075 -0.36988874754567796 -1.3649065169446548 -0.5278338932462522 -0.22845209019579626 -0.6113313091246022 0.08684952134290937 0.46773983075061704 -1.0267274633344994 0.4597007744150293 -0.2319691987847405 -0.3219326825861375 0.33766931227348423 0.4665408010330689 -0.5714238190849581 0.3561269987796747 -1.3994755549385391 -1.1884082790131185 -0.1494406768674488 -0.5845658753519848 -0.14771253674977575 0.5654037167735964 0.9209156497635902 0.8555762866950041 -0.8692181694680448 -0.5084285576067569 -0.8582069759396739 -0.1322655178648007 -0.3176015124132962 0.5448158817358123 0.7856502426823249 0.17187188013440194 -0.9524511073567608 0.37670597817581375 -0.04410955059150751 -0.30243475526764696 0.24168640468193667 -0.7482903445178146 0.16096704051457073 0.6368966054858612 -0.14136221260085233 0.5323286503068712 -0.19345721113060266 0.34765871336453197 -0.20646616434188186 0.1105564520433682 -0.11915446082244785 -0.09446716356430698 -0.0532175967317719 0.2287945199281869 0.5197406609345848 -0.38440648135732225 0.628342096536493 0.06578552511866698
